"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"GeneID"
896,88416513536;1,46368055822092;0,334306504863523;4,37825928280531;1,19630976303222e-05;4,97432144628594e-05;"SAOUHSC_00044"
189,924054288543;-1,3017932134185;0,339364714179147;-3,83597103360396;0,000125069149294399;0,000407368086273185;"SAOUHSC_00045"
307,59135391403;0,0875172530906035;0,428161231901456;0,204402562796125;0,838038927641785;0,875142941232032;"SAOUHSC_00046"
409,586917256027;0,302430253091044;0,405482526938968;0,745852738400649;0,455756377647474;0,544281732537533;"SAOUHSC_00047"
1740,5051691933;0,180078459983401;0,249399893049357;0,722047061775454;0,470265543714033;0,558198059697004;"SAOUHSC_00049"
815,253439225974;0,690021426421101;0,303320835299018;2,27488964198872;0,0229125508652904;0,0434433396863718;"SAOUHSC_00050"
388,426682173445;-1,00305317367934;0,396220075321299;-2,53155565847075;0,0113557793312197;0,0232207864351398;"SAOUHSC_00051"
97,5588709493903;0,703971031747824;0,320961405861506;2,19331987862611;0,0282843404000937;0,0521820332667946;"SAOUHSC_00052"
169,306664814476;0,242479013164437;0,349601421658899;0,693587034096848;0,487941227281733;0,576427978343188;"SAOUHSC_00053"
240,600815364758;0,517072668222528;0,269858942901371;1,91608498374467;0,0553542793361612;0,0927998212400349;"SAOUHSC_00054"
356,524760005376;0,701497459176285;0,263694815935542;2,66026260959093;0,00780797466377801;0,0167418641693547;"SAOUHSC_00055"
2983,94772578623;-0,518467539860512;0,227240527696012;-2,28158042545159;0,0225141234707021;0,0428065613730654;"SAOUHSC_00056"
611,382233737094;-0,619913672943656;0,379901818929151;-1,63177337421294;0,102727236316046;0,158255472162557;"SAOUHSC_00057"
966,686282012689;-0,823314533282549;0,31729085470844;-2,59482591781315;0,00946388390769557;0,0197056212872565;"SAOUHSC_00058"
1798,74194400279;-0,33120958170902;0,427630431483591;-0,77452294627383;0,438621604044013;0,528897623915566;"SAOUHSC_00060"
2005,78023335232;-0,70870215549979;0,337577249644037;-2,09937771649923;0,0357836174371848;0,0639895276523775;"SAOUHSC_00061"
97,630674971076;0,996983843639998;0,35250899831066;2,82825076357731;0,00468031292471508;0,0106445022128183;"SAOUHSC_00062"
167,467594089194;0,316745429058673;0,318381450045817;0,994861443759025;0,319803657366956;0,412533147834037;"SAOUHSC_00064"
754,590204071745;-2,03528878342482;0,198469366884715;-10,254926568124;1,12461448964275e-24;5,5944458975683e-23;"SAOUHSC_00065"
4725,66768751993;-0,683639654624441;0,363217160126604;-1,88217884415524;0,0598117370897013;0,0995407011419847;"SAOUHSC_00067"
3035,48449463802;-1,25779637102841;0,377878075638761;-3,32857726371725;0,000872907888801415;0,00239663608165269;"SAOUHSC_00069"
399,52383498966;-0,753488400976888;0,4696626898018;-1,60431819971662;0,108643931437214;0,165968618878961;"SAOUHSC_00070"
5272,44354239856;-1,2585794190348;0,290255435691028;-4,33610973051523;1,45026566026563e-05;5,90465304536721e-05;"SAOUHSC_00071"
418,529076216255;0,0972917275186627;0,486159193983868;0,200123187471574;0,841384239187358;0,877966162630287;"SAOUHSC_00072"
481,265765214936;0,375839101941014;0,380595929284249;0,987501633682259;0,323396782426592;0,415795863119904;"SAOUHSC_00074"
154,654263196756;1,90084428165524;0,324263749786213;5,86203139545654;4,57238543206883e-09;3,50421471768637e-08;"SAOUHSC_00075"
256,39481649692;0,927398845382396;0,482503453555507;1,92205638850564;0,054598662840797;0,0918708127505662;"SAOUHSC_00076"
512,006142047204;1,13962953922458;0,31260230609583;3,64562102390641;0,000266746840940113;0,000813622471362484;"SAOUHSC_00077"
375,552541450452;0,545132221149965;0,527323729147391;1,03377145957639;0,301243017071301;0,391730463263821;"SAOUHSC_00078"
530,098024798965;1,09926897728491;0,291560583430496;3,77029351619115;0,00016305566293224;0,000521168567503046;"SAOUHSC_00079"
743,80418593532;0,788812270116202;0,3493828781634;2,25773018489844;0,0239624861562136;0,0452771837868788;"SAOUHSC_00080"
422,26186935871;0,268757316393945;0,476491585643753;0,564033709075569;0,572731191313367;0,652641624087202;"SAOUHSC_00081"
626,613120939381;0,613732571127773;0,337343887908913;1,81930840642202;0,0688643915927935;0,112552554001125;"SAOUHSC_00082"
471,842662513298;0,423974247415456;0,390041765904033;1,08699704615678;0,277038115124603;0,365656767814537;"SAOUHSC_00083"
43,2306140541789;0,918988591675624;0,456792479893562;2,01182951148793;0,0442379118849506;0,0767501121859383;"SAOUHSC_A00084"
107,000143230692;-0,534954952130658;0,362546887910858;-1,47554694294381;0,14006555743721;0,205369434698931;"SAOUHSC_00084"
190,06808055968;-1,04884661692236;0,251517610478603;-4,17007228609781;3,04503038825248e-05;0,000115009265700936;"SAOUHSC_00085"
11374,869349458;-2,50059975471918;0,6557974479831;-3,81306722435373;0,000137252760557918;0,000442834378403849;"SAOUHSC_00086"
3,83681455748781;1,68391490661099;1,02615572675;1,64099352828661;0,100798758609483;0,155987219205625;"SAOUHSC_00087"
72,9188286128785;1,67551130301548;0,378851275991351;4,42260963390219;9,75158380768714e-06;4,17532602469984e-05;"SAOUHSC_00088"
69,3925498749136;1,78084437744782;0,4382690676928;4,06335858202999;4,83716331114308e-05;0,000172548615636082;"SAOUHSC_00089"
130,886881151683;1,88030879879804;0,296732488998634;6,33671360066912;2,34717705334354e-10;2,20683038417454e-09;"SAOUHSC_00090"
139,594127461503;1,40197378936144;0,313358197762604;4,47402939949109;7,67591809671408e-06;3,34415794786779e-05;"SAOUHSC_00091"
833,76037343574;0,0807968093206847;0,297874063038152;0,271244862666462;0,786202710409125;0,832127897748304;"SAOUHSC_00092"
1838,82997827914;1,38869708380719;0,316597515788501;4,3863170573167;1,15286041002765e-05;4,80827146621289e-05;"SAOUHSC_00093"
45527,5624054383;0,252448814474028;0,386276972662821;0,653543525345966;0,513405938912552;0,600033596268579;"SAOUHSC_00094"
1456,64309747287;0,669317142906463;0,200313993059131;3,34133992680625;0,000833750772832899;0,00230651376589566;"SAOUHSC_00096"
11,9793593640648;-0,274226756266475;0,62221743172869;-0,440724965715921;0,659412120354514;0,728655719422435;"SAOUHSC_A00097"
2471,85576386363;1,8037060423871;0,323393245170904;5,57743882817927;2,44085575223536e-08;1,70797476678157e-07;"SAOUHSC_00097"
5588,38018672632;1,94681572668568;0,374980703220076;5,19177576330665;2,08297782584397e-07;1,26084675475865e-06;"SAOUHSC_00099"
9882,73679996221;0,514887984573368;0,516864557381506;0,996175839918004;0,319164716054068;0,411903142982986;"SAOUHSC_00100"
14786,3157468371;0,045395092136812;0,479132265349715;0,0947443856732932;0,924517861855155;0,944541026899068;"SAOUHSC_00101"
287,520070835512;0,813213532889759;0,332442528867978;2,44617779698309;0,0144379781428941;0,028833801605079;"SAOUHSC_00102"
189,050722946582;1,1672095783525;0,272203265569715;4,28800725777318;1,8028320414891e-05;7,16732009176214e-05;"SAOUHSC_00103"
288,15827219724;1,20525568403193;0,256184873861621;4,70463250177272;2,54323650056594e-06;1,22721253360642e-05;"SAOUHSC_00104"
247,933515143423;1,00318762690053;0,316205113639601;3,17258508363001;0,00151088280774055;0,00388512721990426;"SAOUHSC_00105"
823,723518657599;0,23370644298402;0,391588938991092;0,596815741491963;0,550630406993082;0,630873029117702;"SAOUHSC_00106"
1582,51485061529;-0,0245585925173834;0,294435229686296;-0,0834091509482381;0,933526212464225;0,951028941285413;"SAOUHSC_00107"
9,50051538365037;1,24698243712667;0,80052176578305;1,55771209531936;0,11930151197504;0,179641682313543;"SAOUHSC_00108"
50,5689080957639;1,39227347167611;0,470178504877295;2,96115934104529;0,00306483332138398;0,00726007269896672;"SAOUHSC_00109"
43,202824387915;0,565885982687818;0,424454635089048;1,33320721675969;0,182463811707336;0,25640523309259;"SAOUHSC_00110"
59,3060518764029;-2,51773282496895;0,812045341487415;-3,10048305967404;0,00193205265141728;0,00487197793020983;"SAOUHSC_00111"
242,132428836938;-0,457943734411467;0,28780654226355;-1,59115123238623;0,111575544985787;0,169972545145386;"SAOUHSC_00112"
7908,23072381254;-2,86866947719144;0,478373927734657;-5,99670950040286;2,01355792310865e-09;1,60614999347676e-08;"SAOUHSC_00113"
3034,89397483025;-2,12234417927847;0,316571144665102;-6,70416181336956;2,02565699397454e-11;2,21687901420574e-10;"SAOUHSC_00114"
4299,19674229204;-2,30626593003002;0,346905766604051;-6,64810490931483;2,96890673377213e-11;3,16067269400799e-10;"SAOUHSC_00115"
4735,21643611409;-2,14180520907768;0,371646433272185;-5,76301833498041;8,26228154808658e-09;6,15956466364166e-08;"SAOUHSC_00116"
11194,4408273863;-2,39956111721983;0,56074306398086;-4,27925242656544;1,87522093571493e-05;7,41416832386713e-05;"SAOUHSC_00117"
5841,89299033713;-2,28739565568383;0,533020904723474;-4,29138076089251;1,77565543024192e-05;7,07160590559229e-05;"SAOUHSC_00118"
4678,58512596013;-1,74945116579999;0,423913959377183;-4,12690152589053;3,67683745199998e-05;0,000136312022610731;"SAOUHSC_00119"
6909,61404423444;-2,40757366080353;0,590470829819968;-4,07737950668553;4,55461193983368e-05;0,000163966029834012;"SAOUHSC_00120"
2556,88758546503;-2,18772183846194;0,481062980744546;-4,54768279004962;5,4239805249948e-06;2,45264097114153e-05;"SAOUHSC_00121"
3135,76237721603;-1,83852284750931;0,370921697112056;-4,95663333211239;7,17251522888696e-07;3,95645194883765e-06;"SAOUHSC_00122"
3046,46868973468;-2,49245549550637;0,512678433268169;-4,86163515718366;1,16420049170042e-06;6,13728814121842e-06;"SAOUHSC_00123"
1598,1487035432;-2,01304907935587;0,351277918634318;-5,73064508917073;1,00049407431377e-08;7,37830670437322e-08;"SAOUHSC_00124"
6079,12387822658;-2,35028696841852;0,582780968427147;-4,03288215598676;5,50969129059985e-05;0,000194009206835022;"SAOUHSC_00125"
3731,85535678634;-2,77051182580172;0,663594115860425;-4,17500963252129;2,97973445362645e-05;0,000113229909237805;"SAOUHSC_00126"
3690,32190320356;-1,52395303045739;0,408077899708389;-3,73446597217444;0,000188113922115029;0,000593695821888866;"SAOUHSC_00127"
7480,95059508578;-2,13821261185406;0,585576697358873;-3,65146465270568;0,000260748991393377;0,000796215670147633;"SAOUHSC_00128"
7373,36836881996;-1,89422761094545;0,57301516878142;-3,30571983805199;0,000947327571825051;0,00257642965856197;"SAOUHSC_00129"
590,405490200631;0,940848631775484;0,334115094835264;2,81594171086276;0,00486344896929317;0,011024354912996;"SAOUHSC_00130"
446,306249064664;0,76922071133656;0,391274391550708;1,965936764448;0,0493059156143803;0,0844714997626453;"SAOUHSC_00131"
12208,4165469646;-0,8666544780632;0,42139862240162;-2,05661440733715;0,0397233312592437;0,0699826363974828;"SAOUHSC_00132"
826,626222390208;-0,511939537985677;0,270373408414682;-1,89345372752225;0,0582975562334358;0,0971981193508106;"SAOUHSC_00133"
122,859916887534;-0,457742616509009;0,463285063930675;-0,988036636936573;0,323134705638684;0,415654233487278;"SAOUHSC_00134"
599,252225183723;1,73016057516334;0,42001074023643;4,11932460153139;3,79984541303328e-05;0,000140112898248774;"SAOUHSC_00135"
201,043841511415;2,20654372296262;0,302829230220399;7,28642912494511;3,18278104600071e-13;4,53546299055102e-12;"SAOUHSC_00136"
340,003815810378;1,64247782929503;0,41953367278673;3,91500834339459;9,04010817050236e-05;0,000303109509246256;"SAOUHSC_00137"
233,194675956797;2,52980901289553;0,290827316986207;8,69866365756664;3,35815237516691e-18;8,20348651647917e-17;"SAOUHSC_00138"
978,77437940095;-0,075376090090463;0,281875412426269;-0,26740924098933;0,789154085151725;0,834283453236136;"SAOUHSC_00139"
11311,0005093386;2,85074510713535;0,459734196122994;6,20085504009948;5,61572209917989e-10;4,9563276333407e-09;"SAOUHSC_00141"
955,490441088373;2,24254923674215;0,319258374794446;7,02424560729537;2,1522592437379e-12;2,726195042068e-11;"SAOUHSC_00142"
4153,01410792672;2,21884144790902;0,249822782593883;8,88166173185258;6,58688798122869e-19;1,76683583496487e-17;"SAOUHSC_00143"
62420,0592195486;0,771312067453605;0,275323500772523;2,80147559249174;0,00508694889876288;0,0114362302276214;"SAOUHSC_00144"
8396,92647530428;1,40762104888873;0,248843358233568;5,65665508969508;1,54351505511847e-08;1,1113308396853e-07;"SAOUHSC_00145"
3486,49627031922;-0,662651775421485;0,538976379561527;-1,22946348031165;0,218898082125244;0,300052681710756;"SAOUHSC_00146"
1200,40867796402;2,83023899475798;0,309780817790271;9,13626290661458;6,46477498892713e-20;1,90189509351663e-18;"SAOUHSC_00147"
1501,97828168007;2,42778347394547;0,346473629235233;7,00712339725332;2,43267704728674e-12;3,03918009195275e-11;"SAOUHSC_00148"
469,951891731934;1,95473070431997;0,281358178411221;6,94748137536992;3,7186513876745e-12;4,48203973421913e-11;"SAOUHSC_00149"
879,542189251623;1,50316869055023;0,318529016279409;4,71909500775802;2,3689616842786e-06;1,15740699431898e-05;"SAOUHSC_00150"
2554,79534568094;-1,15389020400677;0,461388920103522;-2,50090575158993;0,0123876140066137;0,0251055643867371;"SAOUHSC_00151"
954,07605867234;0,42670298919102;0,4327891341837;0,985937389569265;0,324163837757965;0,416133330798346;"SAOUHSC_00152"
1842,57956122906;0,435683887091569;0,343594699356791;1,26801690453074;0,204791913803122;0,283414606052273;"SAOUHSC_00153"
13,822043182173;2,17259964871263;0,640388636327675;3,39262679795735;0,000692258841481573;0,00194075990204155;"SAOUHSC_00154"
7008,58676871858;-1,43044992702147;0,325262166650071;-4,39783680270569;1,09335138886798e-05;4,63784403091907e-05;"SAOUHSC_00155"
4943,39994494447;-1,46208770681658;0,379517246689536;-3,85249344942851;0,000116921105525161;0,000382193721286547;"SAOUHSC_00156"
3643,09307083004;-1,59503925635073;0,593270305629007;-2,68855400517578;0,00717622266348271;0,0155333427272854;"SAOUHSC_00157"
4792,83761422244;-1,1207139711551;0,568052644937076;-1,97290511917121;0,0485063732870097;0,0833103812387059;"SAOUHSC_00158"
1912,42897942547;0,366290241217625;0,344950075820143;1,06186450415105;0,288297201334812;0,377226754113843;"SAOUHSC_00160"
79,5504995250346;-0,614207934441936;0,513286276405728;-1,19661865644043;0,231455225341123;0,314117805820096;"SAOUHSC_00161"
2665,07713888553;-0,460465840718735;0,228177043645702;-2,0180200135896;0,0435891770156715;0,0758169029338062;"SAOUHSC_00162"
1421,1077130613;-1,23064371492725;0,410692548036955;-2,99650850936919;0,00273090616112032;0,0065714681238568;"SAOUHSC_00163"
1240,85379831577;-0,933442709473526;0,317153238591479;-2,94319147935891;0,00324847428777163;0,00763558904754568;"SAOUHSC_00164"
1771,62039893104;-0,870805750364045;0,280511551684351;-3,10434898361665;0,00190698251336533;0,00481319571639071;"SAOUHSC_00166"
1559,66442788945;2,14007569468472;0,331464204556961;6,4564307857772;1,07201176357107e-10;1,06268992214871e-09;"SAOUHSC_00167"
693,174626653013;2,4731525421105;0,257080780437417;9,62013783333973;6,57430088692019e-22;2,2484109033267e-20;"SAOUHSC_00168"
400,576193190835;2,56040306953459;0,25587383454627;10,0065060347997;1,42703613210174e-23;5,91571342034902e-22;"SAOUHSC_00169"
749,613102484373;1,95735935894695;0,294387632168044;6,64891844990838;2,95254520731512e-11;3,15553269031804e-10;"SAOUHSC_00170"
2401,48424025196;2,15479149829012;0,306195187533131;7,03731340668759;1,95981715923585e-12;2,49398127798571e-11;"SAOUHSC_00171"
